Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-07-28,IQ,Iraq,EMRO,12185,1577013,71,18418
2021-07-29,IQ,Iraq,EMRO,13515,1590528,66,18484
2021-07-30,IQ,Iraq,EMRO,13259,1603787,49,18533
2021-07-31,IQ,Iraq,EMRO,12597,1616384,62,18595
2021-08-01,IQ,Iraq,EMRO,10215,1626599,62,18657
2021-08-02,IQ,Iraq,EMRO,9394,1635993,77,18734
2021-08-03,IQ,Iraq,EMRO,12734,1648727,68,18802
2021-08-04,IQ,Iraq,EMRO,11644,1660371,63,18865
2021-08-05,IQ,Iraq,EMRO,12713,1673084,73,18938
2021-08-06,IQ,Iraq,EMRO,11871,1684955,62,19000
2021-08-07,IQ,Iraq,EMRO,11435,1696390,87,19087
2021-08-08,IQ,Iraq,EMRO,7973,1704363,59,19146
2021-08-09,IQ,Iraq,EMRO,8346,1712709,57,19203
2021-08-10,IQ,Iraq,EMRO,9619,1722328,67,19270
2021-08-11,IQ,Iraq,EMRO,9970,1732298,66,19336
2021-08-12,IQ,Iraq,EMRO,8635,1740933,66,19402
2021-08-13,IQ,Iraq,EMRO,10243,1751176,64,19466
2021-08-14,IQ,Iraq,EMRO,9967,1761143,75,19541
2021-08-15,IQ,Iraq,EMRO,7610,1768753,65,19606
2021-08-16,IQ,Iraq,EMRO,7011,1775764,66,19672
2021-08-17,IQ,Iraq,EMRO,8830,1784594,68,19740
2021-08-18,IQ,Iraq,EMRO,8778,1793372,75,19815
2021-08-19,IQ,Iraq,EMRO,7992,1801364,71,19886
2021-08-20,IQ,Iraq,EMRO,8012,1809376,72,19958
2021-08-21,IQ,Iraq,EMRO,6121,1815497,67,20025
2021-08-22,IQ,Iraq,EMRO,3958,1819455,85,20110
2021-08-23,IQ,Iraq,EMRO,5634,1825089,74,20184
2021-08-24,IQ,Iraq,EMRO,7151,1832240,78,20262
2021-08-25,IQ,Iraq,EMRO,7670,1839910,75,20337
2021-08-26,IQ,Iraq,EMRO,7787,1847697,73,20410
2021-08-27,IQ,Iraq,EMRO,8084,1855781,70,20480
2021-08-28,IQ,Iraq,EMRO,7202,1862983,79,20559
2021-08-29,IQ,Iraq,EMRO,5369,1868352,73,20632
2021-08-30,IQ,Iraq,EMRO,6083,1874435,67,20699
2021-08-31,IQ,Iraq,EMRO,6778,1881213,65,20764
2021-09-01,IQ,Iraq,EMRO,6937,1888150,66,20830
2021-09-02,IQ,Iraq,EMRO,7309,1895459,48,20878
2021-09-03,IQ,Iraq,EMRO,6948,1902407,56,20934
2021-09-04,IQ,Iraq,EMRO,5672,1908079,60,20994
2021-09-05,IQ,Iraq,EMRO,4316,1912395,48,21042
2021-09-06,IQ,Iraq,EMRO,4897,1917292,58,21100
2021-09-07,IQ,Iraq,EMRO,5650,1922942,62,21162
2021-09-08,IQ,Iraq,EMRO,5988,1928930,58,21220
2021-09-09,IQ,Iraq,EMRO,5405,1934335,62,21282
2021-09-10,IQ,Iraq,EMRO,5073,1939408,51,21333
2021-09-11,IQ,Iraq,EMRO,4717,1944125,61,21394
2021-09-12,IQ,Iraq,EMRO,3086,1947211,51,21445
2021-09-13,IQ,Iraq,EMRO,3554,1950765,51,21496
2021-09-14,IQ,Iraq,EMRO,4204,1954969,54,21550
2021-09-15,IQ,Iraq,EMRO,4400,1959369,46,21596
2021-09-16,IQ,Iraq,EMRO,3895,1963264,35,21631
2021-09-17,IQ,Iraq,EMRO,3923,1967187,52,21683
2021-09-18,IQ,Iraq,EMRO,3559,1970746,56,21739
2021-09-19,IQ,Iraq,EMRO,1959,1972705,36,21775
2021-09-20,IQ,Iraq,EMRO,2515,1975220,47,21822
2021-09-21,IQ,Iraq,EMRO,3192,1978412,47,21869
2021-09-22,IQ,Iraq,EMRO,3081,1981493,42,21911
2021-09-23,IQ,Iraq,EMRO,2906,1984399,38,21949
2021-09-24,IQ,Iraq,EMRO,2953,1987352,44,21993
2021-09-25,IQ,Iraq,EMRO,2964,1990316,46,22039
2021-09-26,IQ,Iraq,EMRO,1312,1991628,33,22072
2021-09-27,IQ,Iraq,EMRO,2139,1993767,38,22110
2021-09-28,IQ,Iraq,EMRO,2447,1996214,32,22142
2021-09-29,IQ,Iraq,EMRO,2401,1998615,45,22187
2021-09-30,IQ,Iraq,EMRO,2254,2000869,34,22221
2021-10-01,IQ,Iraq,EMRO,2434,2003303,39,22260
2021-10-02,IQ,Iraq,EMRO,2688,2005991,42,22302
2021-10-03,IQ,Iraq,EMRO,1236,2007227,42,22344
2021-10-04,IQ,Iraq,EMRO,2451,2009678,21,22365
2021-10-05,IQ,Iraq,EMRO,1956,2011634,27,22392
2021-10-06,IQ,Iraq,EMRO,2470,2014104,28,22420
2021-10-07,IQ,Iraq,EMRO,2519,2016623,20,22440
2021-10-08,IQ,Iraq,EMRO,2044,2018667,33,22473
2021-10-09,IQ,Iraq,EMRO,2215,2020882,36,22509
2021-10-10,IQ,Iraq,EMRO,1227,2022109,28,22537
2021-10-11,IQ,Iraq,EMRO,1652,2023761,26,22563
2021-10-12,IQ,Iraq,EMRO,944,2024705,28,22591
2021-10-13,IQ,Iraq,EMRO,1644,2026349,29,22620
2021-10-14,IQ,Iraq,EMRO,1766,2028115,35,22655
2021-10-15,IQ,Iraq,EMRO,2383,2030498,26,22681
2021-10-16,IQ,Iraq,EMRO,2162,2032660,32,22713
2021-10-17,IQ,Iraq,EMRO,1077,2033737,25,22738
2021-10-18,IQ,Iraq,EMRO,1716,2035453,18,22756
2021-10-19,IQ,Iraq,EMRO,1559,2037012,29,22785
2021-10-20,IQ,Iraq,EMRO,1835,2038847,25,22810
2021-10-21,IQ,Iraq,EMRO,1388,2040235,26,22836
2021-10-22,IQ,Iraq,EMRO,1882,2042117,39,22875
2021-10-23,IQ,Iraq,EMRO,1846,2043963,26,22901
2021-10-24,IQ,Iraq,EMRO,1064,2045027,36,22937
2021-10-25,IQ,Iraq,EMRO,1247,2046274,24,22961
2021-10-26,IQ,Iraq,EMRO,1537,2047811,32,22993
2021-10-27,IQ,Iraq,EMRO,1429,2049240,31,23024
2021-10-28,IQ,Iraq,EMRO,1412,2050652,37,23061
2021-10-29,IQ,Iraq,EMRO,1471,2052123,22,23083
2021-10-30,IQ,Iraq,EMRO,1397,2053520,28,23111
2021-10-31,IQ,Iraq,EMRO,682,2054202,27,23138
2021-11-01,IQ,Iraq,EMRO,1046,2055248,32,23170
2021-11-02,IQ,Iraq,EMRO,1153,2056401,26,23196
2021-11-03,IQ,Iraq,EMRO,1315,2057716,27,23223
2021-11-04,IQ,Iraq,EMRO,1198,2058914,25,23248
2021-11-05,IQ,Iraq,EMRO,1152,2060066,23,23271
2021-11-06,IQ,Iraq,EMRO,1156,2061222,26,23297
2021-11-07,IQ,Iraq,EMRO,717,2061939,22,23319
2021-11-08,IQ,Iraq,EMRO,924,2062863,25,23344
2021-11-09,IQ,Iraq,EMRO,1148,2064011,28,23372
2021-11-10,IQ,Iraq,EMRO,1116,2065127,27,23399
2021-11-11,IQ,Iraq,EMRO,915,2066042,16,23415
2021-11-12,IQ,Iraq,EMRO,863,2066905,30,23445
2021-11-13,IQ,Iraq,EMRO,892,2067797,26,23471
2021-11-14,IQ,Iraq,EMRO,591,2068388,12,23483
2021-11-15,IQ,Iraq,EMRO,859,2069247,20,23503
2021-11-16,IQ,Iraq,EMRO,829,2070076,33,23536
2021-11-17,IQ,Iraq,EMRO,807,2070883,26,23562
2021-11-18,IQ,Iraq,EMRO,806,2071689,18,23580
2021-11-19,IQ,Iraq,EMRO,789,2072478,27,23607
2021-11-20,IQ,Iraq,EMRO,789,2073267,21,23628
2021-11-21,IQ,Iraq,EMRO,568,2073835,14,23642
2021-11-22,IQ,Iraq,EMRO,584,2074419,23,23665
2021-11-23,IQ,Iraq,EMRO,829,2075248,21,23686
2021-11-24,IQ,Iraq,EMRO,898,2076146,26,23712
2021-11-25,IQ,Iraq,EMRO,776,2076922,13,23725
2021-11-26,IQ,Iraq,EMRO,743,2077665,23,23748
2021-11-27,IQ,Iraq,EMRO,856,2078521,17,23765
2021-11-28,IQ,Iraq,EMRO,563,2079084,7,23772
2021-11-29,IQ,Iraq,EMRO,538,2079622,21,23793
2021-11-30,IQ,Iraq,EMRO,826,2080448,14,23807
2021-12-01,IQ,Iraq,EMRO,724,2081172,13,23820
2021-12-02,IQ,Iraq,EMRO,889,2082061,24,23844
2021-12-03,IQ,Iraq,EMRO,713,2082774,15,23859
2021-12-04,IQ,Iraq,EMRO,741,2083515,8,23867
2021-12-05,IQ,Iraq,EMRO,374,2083889,6,23873
2021-12-06,IQ,Iraq,EMRO,457,2084346,12,23885
2021-12-07,IQ,Iraq,EMRO,615,2084961,18,23903
2021-12-08,IQ,Iraq,EMRO,625,2085586,16,23919
2021-12-09,IQ,Iraq,EMRO,606,2086192,12,23931
2021-12-10,IQ,Iraq,EMRO,510,2086702,12,23943
2021-12-11,IQ,Iraq,EMRO,545,2087247,16,23959
2021-12-12,IQ,Iraq,EMRO,250,2087497,6,23965
2021-12-13,IQ,Iraq,EMRO,340,2087837,13,23978
2021-12-14,IQ,Iraq,EMRO,522,2088359,16,23994
2021-12-15,IQ,Iraq,EMRO,474,2088833,13,24007
2021-12-16,IQ,Iraq,EMRO,426,2089259,10,24017
2021-12-17,IQ,Iraq,EMRO,410,2089669,13,24030
2021-12-18,IQ,Iraq,EMRO,357,2090026,12,24042
2021-12-19,IQ,Iraq,EMRO,182,2090208,9,24051
2021-12-20,IQ,Iraq,EMRO,272,2090480,12,24063
2021-12-21,IQ,Iraq,EMRO,364,2090844,11,24074
2021-12-22,IQ,Iraq,EMRO,336,2091180,13,24087
2021-12-23,IQ,Iraq,EMRO,342,2091522,8,24095
2021-12-24,IQ,Iraq,EMRO,312,2091834,13,24108
2021-12-25,IQ,Iraq,EMRO,322,2092156,7,24115
2021-12-26,IQ,Iraq,EMRO,156,2092312,7,24122
2021-12-27,IQ,Iraq,EMRO,172,2092484,8,24130
2021-12-28,IQ,Iraq,EMRO,166,2092650,9,24139
2021-12-29,IQ,Iraq,EMRO,225,2092875,7,24146
2021-12-30,IQ,Iraq,EMRO,261,2093136,5,24151
2021-12-31,IQ,Iraq,EMRO,300,2093436,3,24154

